temp,avg_report_count,primary_type
11,1.2068965517241379,LIQUOR LAW VIOLATION
11,1.00000000000000000000,OTHER NARCOTIC VIOLATION
11,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
11,2.3564356435643564,ASSAULT
11,2.1259541984732824,ROBBERY
11,1.1333333333333333,HOMICIDE
11,2.5496688741721854,BURGLARY
11,4.1486486486486486,CRIMINAL DAMAGE
11,1.8072289156626506,PROSTITUTION
11,1.5048543689320388,WEAPONS VIOLATION
12,1.7619047619047619,PROSTITUTION
12,2.4619883040935673,ASSAULT
12,5.8972222222222222,NARCOTICS
12,2.0036900369003690,CRIMINAL TRESPASS
12,2.0255591054313099,ROBBERY
12,1.0869565217391304,HOMICIDE
12,6.9525959367945824,THEFT
12,1.00000000000000000000,STALKING
12,2.5826330532212885,MOTOR VEHICLE THEFT
12,1.1777777777777778,OFFENSE INVOLVING CHILDREN
12,2.7409470752089136,BURGLARY
12,1.1538461538461538,LIQUOR LAW VIOLATION
12,1.1250000000000000,INTERFERE WITH PUBLIC OFFICER
12,1.0769230769230769,KIDNAPPING
12,1.00000000000000000000,INTIMIDATION
12,1.1914893617021277,SEX OFFENSE
12,1.0869565217391304,INTERFERENCE WITH PUBLIC OFFICER
12,2.0518518518518519,DECEPTIVE PRACTICE
12,6.3295964125560538,BATTERY
12,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
12,4.2613908872901679,CRIMINAL DAMAGE
12,3.0366492146596859,OTHER OFFENSE
12,1.2695652173913043,WEAPONS VIOLATION
12,1.0370370370370370,ARSON
12,1.1000000000000000,GAMBLING
12,1.1707317073170732,PUBLIC PEACE VIOLATION
12,1.1296296296296296,CRIM SEXUAL ASSAULT
13,2.0256410256410256,ROBBERY
13,2.1853281853281853,DECEPTIVE PRACTICE
13,2.4552845528455285,MOTOR VEHICLE THEFT
13,1.00000000000000000000,STALKING
13,1.3831775700934579,WEAPONS VIOLATION
13,1.1250000000000000,GAMBLING
13,1.0800000000000000,LIQUOR LAW VIOLATION
13,1.00000000000000000000,INTERFERENCE WITH PUBLIC OFFICER
13,1.00000000000000000000,INTIMIDATION
13,1.00000000000000000000,PUBLIC INDECENCY
13,1.00000000000000000000,ARSON
13,1.0750000000000000,PUBLIC PEACE VIOLATION
13,1.7333333333333333,PROSTITUTION
13,5.5800000000000000,NARCOTICS
13,1.1333333333333333,HOMICIDE
13,1.00000000000000000000,INTERFERE WITH PUBLIC OFFICER
13,2.4563953488372093,ASSAULT
13,3.0073891625615764,OTHER OFFENSE
13,6.2092511013215859,BATTERY
13,1.2307692307692308,OFFENSE INVOLVING CHILDREN
13,6.6401766004415011,THEFT
13,1.7934782608695652,CRIMINAL TRESPASS
13,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
13,4.0931818181818182,CRIMINAL DAMAGE
13,1.1153846153846154,SEX OFFENSE
13,2.5738161559888579,BURGLARY
13,1.1186440677966102,CRIM SEXUAL ASSAULT
13,1.0500000000000000,KIDNAPPING
14,1.2413793103448276,LIQUOR LAW VIOLATION
14,1.0634920634920635,CRIM SEXUAL ASSAULT
14,1.2325581395348837,OFFENSE INVOLVING CHILDREN
14,2.3671875000000000,ASSAULT
14,1.0526315789473684,INTERFERENCE WITH PUBLIC OFFICER
14,4.0245398773006135,CRIMINAL DAMAGE
14,2.6452380952380952,BURGLARY
14,2.9333333333333333,OTHER OFFENSE
14,1.8807947019867550,CRIMINAL TRESPASS
14,2.5644768856447689,MOTOR VEHICLE THEFT
14,1.0535714285714286,SEX OFFENSE
14,1.1142857142857143,ARSON
14,1.00000000000000000000,KIDNAPPING
14,1.00000000000000000000,STALKING
14,1.1123595505617978,PUBLIC PEACE VIOLATION
14,1.00000000000000000000,OBSCENITY
14,2.0264900662251656,DECEPTIVE PRACTICE
14,1.0833333333333333,INTERFERE WITH PUBLIC OFFICER
14,1.00000000000000000000,GAMBLING
14,6.9460000000000000,THEFT
14,6.3099415204678363,BATTERY
14,1.1538461538461538,HOMICIDE
14,1.8125000000000000,PROSTITUTION
14,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
14,1.3600000000000000,WEAPONS VIOLATION
14,2.0291545189504373,ROBBERY
14,1.00000000000000000000,INTIMIDATION
14,5.6847290640394089,NARCOTICS
15,1.9483870967741935,CRIMINAL TRESPASS
15,1.0476190476190476,KIDNAPPING
15,1.00000000000000000000,ARSON
15,2.2006802721088435,DECEPTIVE PRACTICE
15,1.0757575757575758,SEX OFFENSE
15,2.5933014354066986,BURGLARY
15,1.2380952380952381,LIQUOR LAW VIOLATION
15,1.6849315068493151,PROSTITUTION
15,1.00000000000000000000,INTIMIDATION
15,4.4866529774127310,CRIMINAL DAMAGE
15,2.5104408352668213,MOTOR VEHICLE THEFT
15,5.8985849056603774,NARCOTICS
15,1.00000000000000000000,OBSCENITY
15,1.00000000000000000000,HOMICIDE
15,7.8148893360160966,THEFT
15,6.8172888015717092,BATTERY
15,1.00000000000000000000,INTERFERE WITH PUBLIC OFFICER
15,1.1428571428571429,GAMBLING
15,2.1028571428571429,ROBBERY
15,1.1904761904761905,PUBLIC PEACE VIOLATION
15,3.1152173913043478,OTHER OFFENSE
15,1.2083333333333333,INTERFERENCE WITH PUBLIC OFFICER
15,1.2937062937062937,WEAPONS VIOLATION
15,2.4812967581047382,ASSAULT
15,1.0819672131147541,CRIM SEXUAL ASSAULT
15,1.00000000000000000000,STALKING
15,1.1313131313131313,OFFENSE INVOLVING CHILDREN
16,1.1395348837209302,LIQUOR LAW VIOLATION
16,2.1726190476190476,DECEPTIVE PRACTICE
16,1.1147540983606557,SEX OFFENSE
16,1.00000000000000000000,INTERFERE WITH PUBLIC OFFICER
16,2.5466666666666667,ASSAULT
16,1.00000000000000000000,GAMBLING
16,2.1002444987775061,ROBBERY
16,1.00000000000000000000,STALKING
16,4.2003546099290780,CRIMINAL DAMAGE
16,2.7459677419354839,BURGLARY
16,6.6271477663230241,BATTERY
16,1.3200000000000000,WEAPONS VIOLATION
16,1.1709401709401709,PUBLIC PEACE VIOLATION
16,1.7586206896551724,PROSTITUTION
16,1.0675675675675676,CRIM SEXUAL ASSAULT
16,2.3739837398373984,MOTOR VEHICLE THEFT
16,1.2118644067796610,OFFENSE INVOLVING CHILDREN
16,5.4789029535864979,NARCOTICS
16,1.00000000000000000000,ARSON
16,1.0800000000000000,INTERFERENCE WITH PUBLIC OFFICER
16,1.00000000000000000000,INTIMIDATION
16,7.4183673469387755,THEFT
16,1.00000000000000000000,PUBLIC INDECENCY
16,1.0500000000000000,HOMICIDE
16,3.1936127744510978,OTHER OFFENSE
16,1.9402173913043478,CRIMINAL TRESPASS
16,1.00000000000000000000,KIDNAPPING
17,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
17,1.00000000000000000000,STALKING
17,1.00000000000000000000,INTERFERE WITH PUBLIC OFFICER
17,1.2857142857142857,SEX OFFENSE
17,2.5190677966101695,MOTOR VEHICLE THEFT
17,7.6872727272727273,THEFT
17,4.2182835820895522,CRIMINAL DAMAGE
17,1.4042553191489362,OFFENSE INVOLVING CHILDREN
17,1.2000000000000000,PUBLIC PEACE VIOLATION
17,2.0405063291139241,ROBBERY
17,1.4172185430463576,WEAPONS VIOLATION
17,2.6091954022988506,ASSAULT
17,1.00000000000000000000,INTIMIDATION
17,2.0385674931129477,CRIMINAL TRESPASS
17,6.7241992882562278,BATTERY
17,1.0967741935483871,ARSON
17,1.7385620915032680,PROSTITUTION
17,1.1000000000000000,HOMICIDE
17,2.7995545657015590,BURGLARY
17,1.2380952380952381,LIQUOR LAW VIOLATION
17,3.1142284569138277,OTHER OFFENSE
17,1.00000000000000000000,OBSCENITY
17,1.0384615384615385,KIDNAPPING
17,1.00000000000000000000,INTERFERENCE WITH PUBLIC OFFICER
17,2.4321766561514196,DECEPTIVE PRACTICE
17,5.4716157205240175,NARCOTICS
17,1.4428571428571429,CRIM SEXUAL ASSAULT
17,1.00000000000000000000,GAMBLING
18,2.6318493150684932,MOTOR VEHICLE THEFT
18,7.6480446927374302,THEFT
18,1.0217391304347826,ARSON
18,1.0714285714285714,KIDNAPPING
18,1.2483660130718954,OFFENSE INVOLVING CHILDREN
18,2.7437185929648241,BURGLARY
18,1.2681564245810056,WEAPONS VIOLATION
18,1.00000000000000000000,INTERFERE WITH PUBLIC OFFICER
18,1.0588235294117647,GAMBLING
18,1.00000000000000000000,STALKING
18,2.5008756567425569,ASSAULT
18,2.2338530066815145,DECEPTIVE PRACTICE
18,1.0967741935483871,INTERFERENCE WITH PUBLIC OFFICER
18,1.9914893617021277,CRIMINAL TRESPASS
18,1.2558139534883721,LIQUOR LAW VIOLATION
18,2.0433070866141732,ROBBERY
18,1.6444444444444444,PROSTITUTION
18,1.2322580645161290,PUBLIC PEACE VIOLATION
18,1.1304347826086957,HOMICIDE
18,1.0921052631578947,SEX OFFENSE
18,6.4965517241379310,BATTERY
18,3.1683168316831683,OTHER OFFENSE
18,1.1411764705882353,CRIM SEXUAL ASSAULT
18,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
18,1.00000000000000000000,INTIMIDATION
18,4.1793002915451895,CRIMINAL DAMAGE
18,5.7260504201680672,NARCOTICS
19,1.1612903225806452,INTERFERENCE WITH PUBLIC OFFICER
19,1.00000000000000000000,OTHER NARCOTIC VIOLATION
19,1.0967741935483871,CRIM SEXUAL ASSAULT
19,7.6411764705882353,THEFT
19,5.8241912798874824,NARCOTICS
19,1.0606060606060606,KIDNAPPING
19,1.0500000000000000,INTIMIDATION
19,3.1911170928667564,OTHER OFFENSE
19,1.9515828677839851,CRIMINAL TRESPASS
19,1.8878504672897196,PROSTITUTION
19,2.1367187500000000,DECEPTIVE PRACTICE
19,1.0645161290322581,HOMICIDE
19,6.5572429906542056,BATTERY
19,1.00000000000000000000,STALKING
19,2.4957507082152975,MOTOR VEHICLE THEFT
19,1.2081447963800905,WEAPONS VIOLATION
19,2.6480362537764350,ASSAULT
19,1.00000000000000000000,INTERFERE WITH PUBLIC OFFICER
19,1.0487804878048780,ARSON
19,2.7224546722454672,BURGLARY
19,4.2200488997555012,CRIMINAL DAMAGE
19,1.1827956989247312,SEX OFFENSE
19,1.2427745664739884,OFFENSE INVOLVING CHILDREN
19,1.1176470588235294,LIQUOR LAW VIOLATION
19,2.0635738831615120,ROBBERY
19,1.2272727272727273,PUBLIC PEACE VIOLATION
19,1.00000000000000000000,OBSCENITY
19,1.0625000000000000,GAMBLING
20,1.3333333333333333,OFFENSE INVOLVING CHILDREN
20,4.3756218905472637,CRIMINAL DAMAGE
20,1.3485477178423237,WEAPONS VIOLATION
20,2.1073253833049404,ROBBERY
20,7.9828641370869033,THEFT
20,1.00000000000000000000,STALKING
20,6.0428571428571429,NARCOTICS
20,1.0555555555555556,INTIMIDATION
20,1.8979591836734694,PROSTITUTION
20,1.0357142857142857,INTERFERENCE WITH PUBLIC OFFICER
20,3.1967435549525102,OTHER OFFENSE
20,2.5259365994236311,MOTOR VEHICLE THEFT
20,1.00000000000000000000,NON-CRIMINAL (SUBJECT SPECIFIED)
20,1.00000000000000000000,GAMBLING
20,1.00000000000000000000,OBSCENITY
20,1.3333333333333333,INTERFERE WITH PUBLIC OFFICER
20,2.4019607843137255,DECEPTIVE PRACTICE
20,1.0566037735849057,ARSON
20,1.0810810810810811,KIDNAPPING
20,1.1698113207547170,CRIM SEXUAL ASSAULT
20,2.7420289855072464,BURGLARY
20,1.1538461538461538,HOMICIDE
20,2.6478873239436620,ASSAULT
20,1.2000000000000000,PUBLIC PEACE VIOLATION
20,1.9376146788990826,CRIMINAL TRESPASS
20,1.3333333333333333,SEX OFFENSE
20,1.1846153846153846,LIQUOR LAW VIOLATION
20,6.5492102065613609,BATTERY
21,1.00000000000000000000,INTIMIDATION
21,1.3163265306122449,WEAPONS VIOLATION
21,1.2272727272727273,SEX OFFENSE
21,1.0789473684210526,INTERFERENCE WITH PUBLIC OFFICER
21,7.9019607843137255,THEFT
21,4.4681603773584906,CRIMINAL DAMAGE
21,3.2422279792746114,OTHER OFFENSE
21,2.6413793103448276,MOTOR VEHICLE THEFT
21,1.3204419889502762,OFFENSE INVOLVING CHILDREN
21,1.0952380952380952,KIDNAPPING
21,6.6265466816647919,BATTERY
21,2.6164772727272727,ASSAULT
21,2.3445065176908752,DECEPTIVE PRACTICE
21,6.1961591220850480,NARCOTICS
21,1.1279069767441860,LIQUOR LAW VIOLATION
21,1.0540540540540541,HOMICIDE
21,1.1037037037037037,CRIM SEXUAL ASSAULT
21,1.00000000000000000000,GAMBLING
21,1.1764705882352941,INTERFERE WITH PUBLIC OFFICER
21,1.00000000000000000000,PUBLIC INDECENCY
21,1.0588235294117647,STALKING
21,2.6812585499316005,BURGLARY
21,1.00000000000000000000,OBSCENITY
21,1.0377358490566038,ARSON
21,2.0987841945288754,ROBBERY
21,1.1348314606741573,PUBLIC PEACE VIOLATION
21,1.9496527777777778,CRIMINAL TRESPASS
21,1.9565217391304348,PROSTITUTION
21,1.00000000000000000000,NON-CRIMINAL
21,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
22,1.00000000000000000000,OTHER NARCOTIC VIOLATION
22,1.00000000000000000000,OBSCENITY
22,1.0476190476190476,HOMICIDE
22,2.3164128595600677,DECEPTIVE PRACTICE
22,1.0793650793650794,ARSON
22,1.2021857923497268,PUBLIC PEACE VIOLATION
22,1.00000000000000000000,PUBLIC INDECENCY
22,1.0256410256410256,INTERFERENCE WITH PUBLIC OFFICER
22,1.1428571428571429,GAMBLING
22,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
22,1.00000000000000000000,INTERFERE WITH PUBLIC OFFICER
22,7.0291891891891892,BATTERY
22,1.2557251908396947,WEAPONS VIOLATION
22,1.0750000000000000,KIDNAPPING
22,2.5622542595019659,MOTOR VEHICLE THEFT
22,2.7435197817189632,ASSAULT
22,4.3084522502744237,CRIMINAL DAMAGE
22,6.0869565217391304,NARCOTICS
22,1.00000000000000000000,STALKING
22,2.0481099656357388,CRIMINAL TRESPASS
22,3.2344913151364764,OTHER OFFENSE
22,1.00000000000000000000,CONCEALED CARRY LICENSE VIOLATION
22,8.0140692640692641,THEFT
22,1.2760416666666667,OFFENSE INVOLVING CHILDREN
22,1.8141263940520446,PROSTITUTION
22,2.0580357142857143,ROBBERY
22,1.0508474576271186,SEX OFFENSE
22,2.7969348659003831,BURGLARY
22,1.0909090909090909,CRIM SEXUAL ASSAULT
22,1.0735294117647059,LIQUOR LAW VIOLATION
22,1.00000000000000000000,INTIMIDATION
23,2.7152941176470588,BURGLARY
23,1.00000000000000000000,OBSCENITY
23,1.0714285714285714,GAMBLING
23,1.00000000000000000000,OTHER NARCOTIC VIOLATION
23,2.2385466034755134,DECEPTIVE PRACTICE
23,1.1111111111111111,INTIMIDATION
23,1.0588235294117647,STALKING
23,1.0875000000000000,LIQUOR LAW VIOLATION
23,3.2177328843995511,OTHER OFFENSE
23,1.2880000000000000,WEAPONS VIOLATION
23,8.0365853658536585,THEFT
23,2.4878934624697337,MOTOR VEHICLE THEFT
23,1.0916666666666667,CRIM SEXUAL ASSAULT
23,1.00000000000000000000,NON - CRIMINAL
23,1.1219512195121951,HOMICIDE
23,1.0344827586206897,ARSON
23,2.7366459627329193,ASSAULT
23,1.00000000000000000000,RITUALISM
23,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
23,2.0332829046898638,CRIMINAL TRESPASS
23,1.2932692307692308,OFFENSE INVOLVING CHILDREN
23,1.00000000000000000000,INTERFERE WITH PUBLIC OFFICER
23,1.0454545454545455,KIDNAPPING
23,4.2004110996916752,CRIMINAL DAMAGE
23,1.2372093023255814,PUBLIC PEACE VIOLATION
23,6.9950298210735586,BATTERY
23,2.0675675675675676,ROBBERY
23,6.1452581032412965,NARCOTICS
23,1.8520900321543408,PROSTITUTION
23,1.0750000000000000,INTERFERENCE WITH PUBLIC OFFICER
23,1.2393162393162393,SEX OFFENSE
24,1.00000000000000000000,GAMBLING
24,4.4606299212598425,CRIMINAL DAMAGE
24,2.0676589986468200,ROBBERY
24,1.1037037037037037,CRIM SEXUAL ASSAULT
24,6.1657207718501703,NARCOTICS
24,1.00000000000000000000,STALKING
24,7.9039767216294859,THEFT
24,6.8761904761904762,BATTERY
24,1.0500000000000000,INTERFERE WITH PUBLIC OFFICER
24,1.00000000000000000000,OBSCENITY
24,2.7334083239595051,BURGLARY
24,1.00000000000000000000,NON-CRIMINAL
24,1.0760869565217391,LIQUOR LAW VIOLATION
24,3.2916666666666667,OTHER OFFENSE
24,1.0476190476190476,INTERFERENCE WITH PUBLIC OFFICER
24,1.0392156862745098,HOMICIDE
24,1.1743119266055046,PUBLIC PEACE VIOLATION
24,2.2052877138413686,DECEPTIVE PRACTICE
24,1.0888888888888889,KIDNAPPING
24,1.2867132867132867,WEAPONS VIOLATION
24,1.0833333333333333,ARSON
24,1.9845679012345679,PROSTITUTION
24,2.8409090909090909,ASSAULT
24,2.6271777003484321,MOTOR VEHICLE THEFT
24,1.9985632183908046,CRIMINAL TRESPASS
24,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
24,1.00000000000000000000,OTHER NARCOTIC VIOLATION
24,1.0882352941176471,SEX OFFENSE
24,1.2417061611374408,OFFENSE INVOLVING CHILDREN
24,1.00000000000000000000,INTIMIDATION
25,1.00000000000000000000,PUBLIC INDECENCY
25,1.8907563025210084,PROSTITUTION
25,2.8333333333333333,BURGLARY
25,1.0535714285714286,KIDNAPPING
25,1.00000000000000000000,OTHER NARCOTIC VIOLATION
25,3.1550660792951542,OTHER OFFENSE
25,2.3478802992518703,DECEPTIVE PRACTICE
25,1.00000000000000000000,GAMBLING
25,1.00000000000000000000,INTERFERE WITH PUBLIC OFFICER
25,4.3511811023622047,CRIMINAL DAMAGE
25,1.00000000000000000000,STALKING
25,1.9776207302709069,CRIMINAL TRESPASS
25,1.0600000000000000,INTERFERENCE WITH PUBLIC OFFICER
25,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
25,1.00000000000000000000,INTIMIDATION
25,6.9509202453987730,BATTERY
25,2.1310418904403867,ROBBERY
25,1.0952380952380952,CRIM SEXUAL ASSAULT
25,1.1518987341772152,SEX OFFENSE
25,7.7760617760617761,THEFT
25,2.7033816425120773,ASSAULT
25,1.1600000000000000,PUBLIC PEACE VIOLATION
25,1.0410958904109589,ARSON
25,2.5663956639566396,MOTOR VEHICLE THEFT
25,1.2625482625482625,OFFENSE INVOLVING CHILDREN
25,1.1941747572815534,LIQUOR LAW VIOLATION
25,1.00000000000000000000,OBSCENITY
25,1.3086734693877551,WEAPONS VIOLATION
25,1.0535714285714286,HOMICIDE
25,6.0166975881261596,NARCOTICS
26,1.0298507462686567,KIDNAPPING
26,8.2461273666092943,THEFT
26,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
26,1.2236842105263158,PUBLIC PEACE VIOLATION
26,3.2526934378060725,OTHER OFFENSE
26,1.00000000000000000000,NON-CRIMINAL
26,1.0256410256410256,INTERFERENCE WITH PUBLIC OFFICER
26,1.8555555555555556,PROSTITUTION
26,1.1229946524064171,CRIM SEXUAL ASSAULT
26,4.7621951219512195,CRIMINAL DAMAGE
26,1.0666666666666667,ARSON
26,2.1268571428571429,ROBBERY
26,7.2325383304940375,BATTERY
26,1.00000000000000000000,OBSCENITY
26,2.6957831325301205,MOTOR VEHICLE THEFT
26,1.1943462897526502,OFFENSE INVOLVING CHILDREN
26,2.7821989528795812,ASSAULT
26,1.00000000000000000000,INTIMIDATION
26,2.8483935742971888,BURGLARY
26,2.0336351875808538,CRIMINAL TRESPASS
26,6.4390735146022155,NARCOTICS
26,1.0813953488372093,LIQUOR LAW VIOLATION
26,2.3176312247644684,DECEPTIVE PRACTICE
26,1.00000000000000000000,STALKING
26,1.1538461538461538,HOMICIDE
26,1.1379310344827586,INTERFERE WITH PUBLIC OFFICER
26,1.00000000000000000000,PUBLIC INDECENCY
26,1.0571428571428571,GAMBLING
26,1.2409638554216867,WEAPONS VIOLATION
26,1.1400000000000000,SEX OFFENSE
27,2.0393700787401575,CRIMINAL TRESPASS
27,1.1076923076923077,GAMBLING
27,1.00000000000000000000,INTERFERE WITH PUBLIC OFFICER
27,1.00000000000000000000,STALKING
27,2.6991492652745553,BURGLARY
27,1.9030172413793103,PROSTITUTION
27,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
27,2.4395116537180910,DECEPTIVE PRACTICE
27,1.2006578947368421,PUBLIC PEACE VIOLATION
27,1.2026431718061674,CRIM SEXUAL ASSAULT
27,1.3906976744186047,WEAPONS VIOLATION
27,1.0588235294117647,KIDNAPPING
27,1.0476190476190476,HOMICIDE
27,2.7996688741721854,ASSAULT
27,2.1899543378995434,ROBBERY
27,1.4590163934426230,OFFENSE INVOLVING CHILDREN
27,1.00000000000000000000,OBSCENITY
27,1.00000000000000000000,OTHER NARCOTIC VIOLATION
27,3.3815384615384615,OTHER OFFENSE
27,7.2741721854304636,BATTERY
27,1.0312500000000000,INTIMIDATION
27,1.1693548387096774,LIQUOR LAW VIOLATION
27,1.00000000000000000000,NON-CRIMINAL
27,1.1126760563380282,INTERFERENCE WITH PUBLIC OFFICER
27,8.3670033670033670,THEFT
27,6.4766641162968630,NARCOTICS
27,4.7412250516173434,CRIMINAL DAMAGE
27,1.3245033112582781,SEX OFFENSE
27,2.5953895071542130,MOTOR VEHICLE THEFT
27,1.0458715596330275,ARSON
28,8.2173637515842839,THEFT
28,1.00000000000000000000,DOMESTIC VIOLENCE
28,7.2247332077840552,BATTERY
28,1.0677966101694915,INTERFERENCE WITH PUBLIC OFFICER
28,2.3816872427983539,DECEPTIVE PRACTICE
28,2.6956856702619414,ASSAULT
28,1.00000000000000000000,STALKING
28,1.0512820512820513,KIDNAPPING
28,1.00000000000000000000,PUBLIC INDECENCY
28,1.00000000000000000000,INTIMIDATION
28,1.1507936507936508,LIQUOR LAW VIOLATION
28,6.1209858103061987,NARCOTICS
28,1.2391930835734870,OFFENSE INVOLVING CHILDREN
28,1.0454545454545455,ARSON
28,1.0833333333333333,GAMBLING
28,1.1104294478527607,SEX OFFENSE
28,1.00000000000000000000,OBSCENITY
28,1.0967741935483871,INTERFERE WITH PUBLIC OFFICER
28,1.2229102167182663,PUBLIC PEACE VIOLATION
28,2.1858254105445117,ROBBERY
28,1.7995594713656388,PROSTITUTION
28,1.00000000000000000000,HOMICIDE
28,2.1034825870646766,CRIMINAL TRESPASS
28,3.2439560439560440,OTHER OFFENSE
28,1.3035343035343035,WEAPONS VIOLATION
28,2.5822222222222222,MOTOR VEHICLE THEFT
28,1.0781250000000000,CRIM SEXUAL ASSAULT
28,4.7370109044259140,CRIMINAL DAMAGE
28,1.00000000000000000000,NON-CRIMINAL
28,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
28,2.8423326133909287,BURGLARY
29,2.1990825688073394,ROBBERY
29,1.1197916666666667,SEX OFFENSE
29,1.00000000000000000000,INTIMIDATION
29,2.8709401709401709,ASSAULT
29,4.8033472803347280,CRIMINAL DAMAGE
29,7.5457025920873124,BATTERY
29,1.1525423728813559,LIQUOR LAW VIOLATION
29,1.0821917808219178,KIDNAPPING
29,3.2413522012578616,OTHER OFFENSE
29,1.1250000000000000,HOMICIDE
29,1.2430769230769231,OFFENSE INVOLVING CHILDREN
29,2.2433628318584071,DECEPTIVE PRACTICE
29,8.3524137931034483,THEFT
29,1.2925659472422062,WEAPONS VIOLATION
29,1.0370370370370370,GAMBLING
29,6.5349959774738536,NARCOTICS
29,1.0714285714285714,INTERFERE WITH PUBLIC OFFICER
29,1.8544600938967136,PROSTITUTION
29,1.00000000000000000000,OBSCENITY
29,1.0175438596491228,INTERFERENCE WITH PUBLIC OFFICER
29,1.00000000000000000000,NON-CRIMINAL (SUBJECT SPECIFIED)
29,1.1050000000000000,CRIM SEXUAL ASSAULT
29,1.00000000000000000000,PUBLIC INDECENCY
29,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
29,2.6558333333333333,MOTOR VEHICLE THEFT
29,1.00000000000000000000,STALKING
29,1.0380952380952381,ARSON
29,2.8213998390989541,BURGLARY
29,2.0042105263157895,CRIMINAL TRESPASS
29,1.1590214067278287,PUBLIC PEACE VIOLATION
30,1.2018348623853211,PUBLIC PEACE VIOLATION
30,1.8460111317254174,PROSTITUTION
30,5.1250000000000000,CRIMINAL DAMAGE
30,1.00000000000000000000,PUBLIC INDECENCY
30,1.00000000000000000000,STALKING
30,2.1690751445086705,ROBBERY
30,1.0714285714285714,INTERFERE WITH PUBLIC OFFICER
30,1.0754716981132075,GAMBLING
30,2.1422376409366869,DECEPTIVE PRACTICE
30,1.2846975088967972,WEAPONS VIOLATION
30,1.0357142857142857,KIDNAPPING
30,1.00000000000000000000,INTIMIDATION
30,1.1016260162601626,CRIM SEXUAL ASSAULT
30,2.8431771894093686,ASSAULT
30,1.0270270270270270,HOMICIDE
30,3.2343459392436454,OTHER OFFENSE
30,1.1823899371069182,LIQUOR LAW VIOLATION
30,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
30,1.0396825396825397,ARSON
30,2.6528765352294764,MOTOR VEHICLE THEFT
30,2.8250636132315522,BURGLARY
30,1.0697674418604651,INTERFERENCE WITH PUBLIC OFFICER
30,1.1097046413502110,SEX OFFENSE
30,6.6234015345268542,NARCOTICS
30,1.9801324503311258,CRIMINAL TRESPASS
30,7.5973741794310722,BATTERY
30,1.2746478873239437,OFFENSE INVOLVING CHILDREN
30,8.5465052283984590,THEFT
30,1.00000000000000000000,OBSCENITY
31,6.4743845642049235,NARCOTICS
31,8.6547756041426928,THEFT
31,1.00000000000000000000,NON-CRIMINAL
31,1.0222222222222222,INTIMIDATION
31,1.00000000000000000000,RITUALISM
31,1.8993963782696177,PROSTITUTION
31,1.00000000000000000000,STALKING
31,1.1369863013698630,INTERFERENCE WITH PUBLIC OFFICER
31,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
31,1.0967741935483871,KIDNAPPING
31,1.3087971274685817,WEAPONS VIOLATION
31,2.9470899470899471,BURGLARY
31,2.3051001821493625,DECEPTIVE PRACTICE
31,1.1028037383177570,SEX OFFENSE
31,1.0736842105263158,HOMICIDE
31,1.0428571428571429,GAMBLING
31,1.0612244897959184,INTERFERE WITH PUBLIC OFFICER
31,1.00000000000000000000,OBSCENITY
31,1.00000000000000000000,PUBLIC INDECENCY
31,7.6166189111747851,BATTERY
31,3.3104993597951344,OTHER OFFENSE
31,1.1730769230769231,LIQUOR LAW VIOLATION
31,1.0969162995594714,CRIM SEXUAL ASSAULT
31,1.0916666666666667,ARSON
31,1.1852861035422343,PUBLIC PEACE VIOLATION
31,2.9225352112676056,ASSAULT
31,1.2005347593582888,OFFENSE INVOLVING CHILDREN
31,2.7169435215946844,MOTOR VEHICLE THEFT
31,2.0494137353433836,CRIMINAL TRESPASS
31,5.0696313633703920,CRIMINAL DAMAGE
31,2.1434108527131783,ROBBERY
32,1.1608391608391608,CRIM SEXUAL ASSAULT
32,2.0270848182466144,CRIMINAL TRESPASS
32,7.5961813842482100,BATTERY
32,1.4063926940639269,OFFENSE INVOLVING CHILDREN
32,1.00000000000000000000,INTIMIDATION
32,1.00000000000000000000,OFFENSES INVOLVING CHILDREN
32,1.00000000000000000000,RITUALISM
32,2.6556442417331813,MOTOR VEHICLE THEFT
32,6.3097345132743363,NARCOTICS
32,1.0212765957446809,HOMICIDE
32,1.1764705882352941,LIQUOR LAW VIOLATION
32,1.2266112266112266,PUBLIC PEACE VIOLATION
32,5.0517073170731707,CRIMINAL DAMAGE
32,1.1320754716981132,SEX OFFENSE
32,1.0855263157894737,ARSON
32,1.0700000000000000,INTERFERENCE WITH PUBLIC OFFICER
32,2.3386243386243386,DECEPTIVE PRACTICE
32,1.0352941176470588,GAMBLING
